10,DELL,"DELL Inspiron 5593 15.6-inch Laptop (10th Gen Core i7-1065G7,8GB,1TB HDD + 512GB SSD,Windows 10 Home Plus,4GB NVIDIA MX230 GDDR5 Graphics), Platinum Silver",3.5,14,95695,95000,695,https://images-na.ssl-images-amazon.com/images/I/61rZbzonxyL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/612mfZU3%2BXL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61Lscog5HtL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IRyrdB8bL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/510BdQsXjpL._SL1000_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,26-Jul-19
11,DELL,"Dell Vostro 3581 15.6-inch HD Laptop (7th Gen Core i3-7020U,4GB,1TB HDD,Windows 10 + MS Office,Intel HD Graphics,Black)",3.3,299,39057,29490,9567,https://images-na.ssl-images-amazon.com/images/I/61gO8h-T9AL._SL1010_.jpg,https://images-na.ssl-images-amazon.com/images/I/61YW%2BjU0KnL._SL1010_.jpg,https://images-na.ssl-images-amazon.com/images/I/510cfYmOuDL._SL1010_.jpg,https://images-na.ssl-images-amazon.com/images/I/61nUGDo-%2B5L._SL1010_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YGU6GZY6L._SL1010_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,27-Jul-19
12,DELL,"DELL Vostro 3490 14-inch Thin & Light Laptop (10th Gen Core i3-10110U,4GB,1TB HDD,Window 10,Integrated Graphics), Black",2.9,68,34834,31990,2844,https://images-na.ssl-images-amazon.com/images/I/61GpzFRWiOL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61qN8zxzJmL._SL1280_.jpg,https://images-na.ssl-images-amazon.com/images/I/51wg3uSwRlL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51YFDyx31dL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61rvUYgkjCL._SL1000_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,28-Jul-19
13,DELL,"Dell Vostro New Model 3581 15.6-inch HD Laptop--Intel Core i3 7th Gen, 8 GB, 1TB HDD, Windows 10 Home with MS Office, Black, 1 Year Dell ADP+NBD Warranty",3.8,15,45625,39499,6126,https://images-na.ssl-images-amazon.com/images/I/91agkD4g4OL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/715zExBdgBL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81DiWiRZ%2BYL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/81klT8a0gbL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/91nfBBtpMYL._SL1500_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,29-Jul-19
14,DELL,"DELL Inspiron 3593 15.6-inch Laptop (10th Gen Ci5-1035G1,8GB,1TB HDD + 256GB SSD,Windows 10,2GB NVIDIA MX 230 Graphics), Platinum Silver",3.6,36,72990,62970,10020,https://images-na.ssl-images-amazon.com/images/I/61w7cUr5WVL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51D%2Bjz8FokL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61tv20RGuXL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/514UQSXeh%2BL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Z-mSIzcqL._SL1000_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,30-Jul-19
15,DELL,"Dell Inspiron 3585 15.6-inch Laptop (Ryzen 3 2200U,4GB,1TB HDD,Windows 10 + MS Office,Vega 3 Graphics,Silver)",1.5,2,33526,26990,6536,https://images-na.ssl-images-amazon.com/images/I/51iz4Fq74fL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61Ahx80jyfL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51rqSJ4BUnL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51m7ARzFYlL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Hgoj0-FsL._SL1000_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,31-Jul-19
16,DELL,"Dell Inspiron 15 3584 15.6-inch Laptop (Core i3-7th Gen,4GB RAM,1TB HDD,FHD,Windows 10,2GB Nvidia Graphics,MS Office,2.03Kg), Platinum Silver",4.7,5,41690,35990,5700,https://images-na.ssl-images-amazon.com/images/I/71VDl54D8pL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61Z1w-LUk1L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/51CNIdcsN2L._SL1092_.jpg,https://images-na.ssl-images-amazon.com/images/I/41FpWMMfHyL._SL1017_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lTW5S6t2L._SL1115_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,1-Aug-19
17,DELL,"Dell Inspiron 3493 14-inch FHD Thin & Light Laptop (10th Gen Ci5-1035G1,8GB,1TB HDD,Windows 10 + MS Office,Intel HD Graphics,Silver) No Bag",3.2,38,51982,44990,6992,https://images-na.ssl-images-amazon.com/images/I/51nhjuiPdgL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51693JDFGDL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61FBKu-L1sL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jtxCMe1DL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/41kG-92sceL._SL1000_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,2-Aug-19
18,DELL,"Dell Inspiron 3585 15.6 Inch FHD Laptop (AMD Ryzen 5-2500U , 4GB RAM , 1TB HDD , Windows 10 Home + MS Office , Vega 3 Graphics,Silver,2.2 Kg)",4.5,2,42990,33990,9000,https://images-na.ssl-images-amazon.com/images/I/71TCgDlhB2L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61wmh-aA1DL._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/61hKnrrsN5L._SL1500_.jpg,https://images-na.ssl-images-amazon.com/images/I/31jKRgWnzsL.jpg,https://images-na.ssl-images-amazon.com/images/I/4182pQX4OfL._SL1075_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,3-Aug-19
19,DELL,"Dell Inspiron 5570 Intel Core i5 8th Gen 15.6-inch FHD Laptop (8GB,2TB HDD,Windows 10 Home,MS Office,2GB Graphics,Silver,2.5kg",3.8,10,74993,51990,23003,https://images-na.ssl-images-amazon.com/images/I/61EK3rQUsLL._SL1072_.jpg,https://images-na.ssl-images-amazon.com/images/I/61fqivjfx9L._SL1280_.jpg,https://images-na.ssl-images-amazon.com/images/I/615ik2kzIHL._SL1280_.jpg,https://images-na.ssl-images-amazon.com/images/I/51DNGu4mb4L._SL1280_.jpg,https://images-na.ssl-images-amazon.com/images/I/61QKCbs-7IL._SL1280_.jpg,14 Inches,1920x1080,1.8 Kg,34 x 24 x 2.4 cm,1 Lithium ion batteries required. (included),Intel,i3,4 GB,DDR4,1 TB,Mechanical Hard Drive,AMD Radeon R4,Windows,4-Aug-19
